link	id	title	author	nsfw	genre	size	tags	images	text	rating	timestamp	price	manifest_info
https://gamerboyadvanced.itch.io/disc-benders	579793	Disc Benders: Ace Run	GamerBoyAdvanced	-	Sports	533 MB	disc, disc-golf, Golf, Oculus Quest, Oculus Rift, Physics, quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM5NjYzNDMuanBn/315x250%23c/7SUVd4.jpg,https://img.itch.zone/aW1hZ2UvNTc5NzkzLzM5NzU3NzUuanBn/347x500/z3ziyl.jpg,https://img.itch.zone/aW1hZ2UvNTc5NzkzLzM5NzU3ODIuanBn/347x500/N1w8kZ.jpg,https://img.itch.zone/aW1hZ2UvNTc5NzkzLzM5NzU3ODguanBn/347x500/Y%2FYDP0.jpg,https://img.itch.zone/aW1hZ2UvNTc5NzkzLzM5NzU3NzcuanBn/347x500/nn3FbB.jpg,https://img.itch.zone/aW1hZ2UvNTc5NzkzLzM5NzU3ODMuanBn/347x500/3XrHqT.jpg,https://img.itch.zone/aW1hZ2UvNTc5NzkzLzM5NzU3NzkuanBn/347x500/e0xeoi.jpg,https://img.itch.zone/aW1hZ2UvNTc5NzkzLzM5NzU3ODAucG5n/347x500/qEF1C0.png,https://img.itch.zone/aW1nLzM5NTM4NTUucG5n/original/ZJ7P6K.png	Virtual Reality Disc Golf	5.0,3	1606404060	$5.99	-
https://mikedopsa.itch.io/fusim	679444	FUSIM	Mike Dopsa	-	Simulation	79 MB	cathartic, fun, Funny, hand-tracking, joke, satisfying, silly, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM3MzE3NzgucG5n/315x250%23c/6jRAfZ.png,https://img.itch.zone/aW1hZ2UvNjc5NDQ0LzM5NzQ2MzIucG5n/347x500/vEifcU.png,https://img.itch.zone/aW1hZ2UvNjc5NDQ0LzM5NzQ2MzMucG5n/347x500/DmBwdi.png,https://img.itch.zone/aW1hZ2UvNjc5NDQ0LzM5NzQ2MzQucG5n/347x500/jxvAuO.png,https://img.itch.zone/aW1hZ2UvNjc5NDQ0LzM5NzQ2MzEucG5n/347x500/a6Ep2Z.png,https://img.itch.zone/aW1hZ2UvNjc5NDQ0LzM5NzQ2MzAucG5n/347x500/2Ph7sX.png	Flip any image the bird, in this immersive digital catharsis generator by Mike Dopsa.	-	1596561600	-	gear,head,hands
https://overrungames.itch.io/arcaxer-pre-release	675475	Arcaxer Pre-Release	Anthony	-	Role Playing	-	Oculus Quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM3MDU0MDkucG5n/315x250%23c/oOw4Ip.png,https://img.itch.zone/aW1hZ2UvNjc1NDc1LzM3MDA1NjUucG5n/347x500/dcloCB.png,https://img.itch.zone/aW1hZ2UvNjc1NDc1LzM3MDA1NzAucG5n/347x500/pcSfCy.png,https://img.itch.zone/aW1hZ2UvNjc1NDc1LzM3MDA1NjgucG5n/347x500/6izKlT.png,https://img.itch.zone/aW1hZ2UvNjc1NDc1LzM3MDA1NjcucG5n/347x500/TyxZfS.png,https://img.itch.zone/aW1hZ2UvNjc1NDc1LzM3MDA1NjYucG5n/347x500/32UtCW.png,https://img.itch.zone/aW1hZ2UvNjc1NDc1LzM3MDA1NjkucG5n/347x500/z6pCh3.png,https://img.itch.zone/aW1hZ2UvNjc1NDc1LzM3MDA1NjQucG5n/347x500/QURXB6.png,https://img.itch.zone/aW1hZ2UvNjc1NDc1LzM3MDA1NjMucG5n/347x500/D1oGkj.png	A VR turn based action RPG inspired by games like Paper Mario and Undertale.	-	1606077480	$20	-
https://curiousvr.itch.io/pocket-racer	539364	Pocket Racer VR - Oculus Quest	CuriousVR	-	Racing	73 MB	Arcade, Oculus Quest, quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzI4MjE2MTMucG5n/315x250%23c/cVTjca.png,https://img.itch.zone/aW1nLzI4MjE2MTMucG5n/347x500/mrCHPS.png	Track builder, RC racer and first person driving sim.	-	1601418840	-	gear,head
https://playito.itch.io/song-beater-quite-my-tempo	535860	Song Beater: Quite My Tempo!  Quest edition	PLAYITO	-	Rhythm	679 MB	oculus-go, Oculus Quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ1MzUwMjgucG5n/315x250%23c/t4oPyb.png,https://img.itch.zone/aW1hZ2UvNTM1ODYwLzQ1NDM2MzYuanBn/347x500/KPQMGE.jpg,https://img.itch.zone/aW1hZ2UvNTM1ODYwLzQ1NDM2NDAuanBn/347x500/jkKrto.jpg,https://img.itch.zone/aW1hZ2UvNTM1ODYwLzQ1NDM2NDEuanBn/347x500/oIkmrN.jpg,https://img.itch.zone/aW1hZ2UvNTM1ODYwLzQ1NDM2NDIuanBn/347x500/H%2BJ%2Bir.jpg,https://img.itch.zone/aW1hZ2UvNTM1ODYwLzQ1NDM2NDUuanBn/347x500/XSEYxn.jpg,https://img.itch.zone/aW1hZ2UvNTM1ODYwLzQ1NDM2NDkuanBn/347x500/24yQZT.jpg,https://img.itch.zone/aW1hZ2UvNTM1ODYwLzQ1NDM2NDcuanBn/347x500/A41TI%2F.jpg,https://img.itch.zone/aW1hZ2UvNTM1ODYwLzQ1NDM2NDYuanBn/347x500/eSMd3%2B.jpg,https://img.itch.zone/aW1hZ2UvNTM1ODYwLzQ1NDM2NDQuanBn/347x500/yo4czA.jpg	VR rhythm game on steroids  fitboxing, free style weapons, multiplayer, custom songs and videos...	5.0,5	1604572320	$11.99	-
https://evryway.itch.io/evryway-visualiser	507905	Evryway Visualiser	Evryway	-	-	63 MB	3D, Music, music-player, Oculus Quest, quest, visualiser, visualizer	https://img.itch.zone/aW1nLzI2MzM4MjgucG5n/315x250%23c/Wd64Hg.png,https://img.itch.zone/aW1nLzI2MzM4MjgucG5n/347x500/UySeko.png	Enter the music	5.0,3	1605009120	$4.20	-
https://field-of-vision.itch.io/crazy-kung-fu	671353	Crazy Kung Fu	Field Of Vision	-	Fighting	427 MB	blackfriday, fitness, kungfu, martial-art, Oculus Quest, Oculus Rift, training, Virtual Reality (VR), workout	https://img.itch.zone/aW1nLzM2NjA5MDcuanBn/315x250%23c/3HPm%2Bb.jpg,https://img.itch.zone/aW1hZ2UvNjcxMzUzLzM2NjA5MTEucG5n/347x500/foEWy1.png,https://img.itch.zone/aW1hZ2UvNjcxMzUzLzM2NjA5MTMucG5n/347x500/MsyDgX.png,https://img.itch.zone/aW1hZ2UvNjcxMzUzLzM2NjA5MTAucG5n/347x500/Uk3K92.png,https://img.itch.zone/aW1hZ2UvNjcxMzUzLzM2NjA5MTQucG5n/347x500/z6C%2F7%2B.png,https://img.itch.zone/aW1hZ2UvNjcxMzUzLzM2NjA5MTIucG5n/347x500/%2BfuiMa.png	Train to become the greatest Kung Fu Master the world has ever seen.	5.0,1	1606435800	$4.99	-
https://kosmosschool.itch.io/blocks	591855	Blcks	Kosmos School	-	Puzzle	24 MB	Oculus Quest, science, Virtual Reality (VR)	https://img.itch.zone/aW1nLzMxMzM0NDkucG5n/315x250%23c/wxLg4n.png,https://img.itch.zone/aW1hZ2UvNTkxODU1LzMxMzMwMjQuanBn/347x500/et3l8w.jpg,https://img.itch.zone/aW1hZ2UvNTkxODU1LzMxMzMwNDkuanBn/347x500/4os%2B5l.jpg,https://img.itch.zone/aW1hZ2UvNTkxODU1LzMxMzMwNTAuanBn/347x500/05Fy10.jpg,https://img.itch.zone/aW1hZ2UvNTkxODU1LzMxMzMwNDcuanBn/347x500/oX%2BfB0.jpg,https://img.itch.zone/aW1hZ2UvNTkxODU1LzMxMzMwNDguanBn/347x500/VNLGEb.jpg	Build electrical circuits to master challenges in VR.	-	1606188600	-	
https://erthu.itch.io/ancient-dungeon-vr-alpha	494724	Ancient Dungeon VR	ErThu	-	Action	174 MB	Dungeon Crawler, Pixel Art, Procedural Generation, Roguelike, Roguelite, Virtual Reality (VR), Voxel	https://img.itch.zone/aW1nLzMzMDgwMzEuanBn/315x250%23c/qBfeXh.jpg,https://img.itch.zone/aW1hZ2UvNDk0NzI0LzI3NjI5NjkuanBn/347x500/sjX6ml.jpg,https://img.itch.zone/aW1hZ2UvNDk0NzI0LzMyNjgyNjAuanBn/347x500/U%2BJjgY.jpg,https://img.itch.zone/aW1hZ2UvNDk0NzI0LzMyNjgyNjEuanBn/347x500/9om8ny.jpg,https://img.itch.zone/aW1hZ2UvNDk0NzI0LzMyNjgyNzEuanBn/347x500/NYm3JB.jpg,https://img.itch.zone/aW1hZ2UvNDk0NzI0LzI4MDU2OTQucG5n/347x500/aM5xNt.png,https://img.itch.zone/aW1hZ2UvNDk0NzI0LzI1NTc0NDMucG5n/347x500/WW3rux.png,https://img.itch.zone/aW1hZ2UvNDk0NzI0LzI4MDU2OTUucG5n/347x500/BMIpcG.png,https://img.itch.zone/aW1hZ2UvNDk0NzI0LzI4MDU2OTYuanBn/347x500/FM%2FFIm.jpg,https://img.itch.zone/aW1nLzMzMDc3MDAucG5n/original/pz0g9t.png	Ancient Dungeon VR is a rogue-lite dungeon crawler with procedurally generated dungeons.	5.0,55	1604576460	-	gear,head
https://starpalm.itch.io/cyclopsstairs	470108	CYCLOPS STAIRS	Star Palm Games	-	Platformer	157 MB	3D, Atmospheric, Exploration, oculusgo, oculusquest, Sci-fi, Singleplayer, Virtual Reality (VR), Walking simulator	https://img.itch.zone/aW1nLzQyMDQ2MzIuanBn/315x250%23c/vWFwni.jpg,https://img.itch.zone/aW1hZ2UvNDcwMTA4LzI0OTUxMzQuanBn/347x500/4BOxYN.jpg,https://img.itch.zone/aW1hZ2UvNDcwMTA4LzI0OTUxMzUuanBn/347x500/kXpTXy.jpg,https://img.itch.zone/aW1hZ2UvNDcwMTA4LzI0OTUxMzcuanBn/347x500/MEFZ6G.jpg,https://img.itch.zone/aW1hZ2UvNDcwMTA4LzI0OTUxMzYuanBn/347x500/qO2C2V.jpg,https://img.itch.zone/aW1hZ2UvNDcwMTA4LzI0OTUxNDAuanBn/347x500/Mg95DD.jpg,https://img.itch.zone/aW1hZ2UvNDcwMTA4LzI0OTUxNDIuanBn/347x500/%2B4EigU.jpg,https://img.itch.zone/aW1hZ2UvNDcwMTA4LzI0OTUxNDEuanBn/347x500/NTIbGU.jpg,https://img.itch.zone/aW1hZ2UvNDcwMTA4LzI0OTUxMzkuanBn/347x500/eW9KLJ.jpg,https://img.itch.zone/aW1nLzQyMDQ1MjAuanBlZw==/original/wltsz7.jpeg	Explore a strange and ancient alien dimension in VR	-	1603112940	$2	-
https://overrungames.itch.io/arcaxer-demo	668392	Arcaxer Demo	Anthony	-	Role Playing	-	Action RPG, oculus, Turn-based, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM2MjUzNTEucG5n/315x250%23c/VYPnnJ.png,https://img.itch.zone/aW1hZ2UvNjY4MzkyLzM2MjUzNjAucG5n/347x500/yjVGDr.png,https://img.itch.zone/aW1hZ2UvNjY4MzkyLzM2MjU0NDIucG5n/347x500/Qq1SvP.png,https://img.itch.zone/aW1hZ2UvNjY4MzkyLzM2MjUzNjIucG5n/347x500/3LtEar.png,https://img.itch.zone/aW1hZ2UvNjY4MzkyLzM2MjUzNjEucG5n/347x500/NNepdG.png,https://img.itch.zone/aW1hZ2UvNjY4MzkyLzM2MjUzNTkucG5n/347x500/cTVKvo.png,https://img.itch.zone/aW1hZ2UvNjY4MzkyLzM2MjUzODMucG5n/347x500/Y%2Fd%2FyC.png,https://img.itch.zone/aW1hZ2UvNjY4MzkyLzM2MjUzNjQucG5n/347x500/mKpZdO.png	A VR turn based action RPG inspired by games like Paper Mario and Undertale.	-	1605311580	-	gear,head
https://curiousvr.itch.io/space-pilot-alliance-oculus-quest	434557	Space Pilot Alliance [Oculus Quest]	CuriousVR	-	Strategy	337 MB	Oculus Quest, Space Sim, Virtual Reality (VR)	https://img.itch.zone/aW1nLzIxNzg3NjEuanBn/315x250%23c/w5sTXb.jpg,https://img.itch.zone/aW1hZ2UvNDM0NTU3LzI1NDkzOTIuanBn/347x500/vQz0yw.jpg,https://img.itch.zone/aW1hZ2UvNDM0NTU3LzI1NDkzOTMuanBn/347x500/xv9cRq.jpg,https://img.itch.zone/aW1hZ2UvNDM0NTU3LzI1NDkzOTUuanBn/347x500/%2F5Uup4.jpg,https://img.itch.zone/aW1nLzIxNzg3NjEuanBn/original/LAoa5Q.jpg,https://img.itch.zone/aW1nLzI1NDkyNjEuanBn/original/bMnjrG.jpg,https://img.itch.zone/aW1nLzI1NDkyNjYuanBn/original/gcqkHS.jpg,https://img.itch.zone/aW1nLzI1NDkyNjcuanBn/original/sC%2FRze.jpg,https://img.itch.zone/aW1nLzI1NTY2MzAuanBn/original/XLVIIA.jpg,https://img.itch.zone/aW1nLzI1NDkyNjkuanBn/original/UDNaoe.jpg	Zero-G spaceships and grappling hooks	5.0,3	1603825320	-	gear,head
https://virtuleap.itch.io/enhance	589355	ENHANCE	virtuleap	-	-	359 MB	brain-health, Brain Training, cognitive-skills, Mental Health, minigames, neuroscience, Oculus Quest, Oculus Rift, training, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ0ODU3MzEucG5n/315x250%23c/Hk%2BlXY.png,https://img.itch.zone/aW1hZ2UvNTg5MzU1LzM4MTc0ODYucG5n/347x500/l4dAYf.png,https://img.itch.zone/aW1hZ2UvNTg5MzU1LzM4MTc0ODcucG5n/347x500/SWG7I4.png,https://img.itch.zone/aW1hZ2UvNTg5MzU1LzM4MTc0ODUucG5n/347x500/ZS17hz.png,https://img.itch.zone/aW1hZ2UvNTg5MzU1LzQ0ODM4MzAucG5n/347x500/%2FmfE0x.png,https://img.itch.zone/aW1hZ2UvNTg5MzU1LzM4MTc1MjgucG5n/347x500/DCbVfW.png,https://img.itch.zone/aW1hZ2UvNTg5MzU1LzQ0ODM4MzEucG5n/347x500/x5sgna.png,https://img.itch.zone/aW1hZ2UvNTg5MzU1LzQ0ODM4MzIucG5n/347x500/HVa4YI.png,https://img.itch.zone/aW1hZ2UvNTg5MzU1LzM4MTc0ODMucG5n/347x500/xJ6Jr2.png,https://img.itch.zone/aW1hZ2UvNTg5MzU1LzM4MTc0ODAucG5n/347x500/rb2zlN.png	ENHANCE VR offers a daily brain training workout of short and fun games designed to test and train your cognitive skills	5.0,3	1603739580	-	gear,head
https://studio8ight.itch.io/woe	667645	WOE	Studio8ight	-	Puzzle	917 MB	Oculus Quest, Singleplayer, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM2NTI0ODcuZ2lm/315x250%23cm/Jq4x30.gif,https://img.itch.zone/aW1hZ2UvNjY3NjQ1LzM2MjAyMDIucG5n/347x500/WvgJ%2BI.png,https://img.itch.zone/aW1hZ2UvNjY3NjQ1LzM2MjAyMDMucG5n/347x500/cPiYNS.png,https://img.itch.zone/aW1hZ2UvNjY3NjQ1LzM2MjAyMDQucG5n/347x500/9044hl.png,https://img.itch.zone/aW1hZ2UvNjY3NjQ1LzM2MjAyMDUucG5n/347x500/pP7rSi.png,https://img.itch.zone/aW1hZ2UvNjY3NjQ1LzM2MjAyMDcucG5n/347x500/X879fk.png,https://img.itch.zone/aW1hZ2UvNjY3NjQ1LzM2MjAyMDYucG5n/347x500/UwpSKB.png	Submission for the UE4 Spring Jam 2020	-	1592023320	-	gear,head
https://phylliida.itch.io/vr-sand	587371	VR Sand	Phylliida	-	Simulation	32 MB	element, falling-sand, Oculus Quest, Physics, sand, Sandbox, Virtual Reality (VR)	https://img.itch.zone/aW1nLzMwOTkxODQuanBn/315x250%23c/0SfhAU.jpg,https://img.itch.zone/aW1nLzMwOTkxODQuanBn/347x500/kEMR9F.jpg	A 3D falling sand toy made for VR. Place various elements with your controllers and experiment with their reactions.	-	1584210600	-	gear,head
https://beyondinfiniti.itch.io/theplayground	355143	VR Physics Playground	Exo	-	Action	324 MB	Oculus Rift, Physics, Virtual Reality (VR)	https://img.itch.zone/aW1nLzMyMjYzMTMucG5n/315x250%23c/Kys2Re.png,https://img.itch.zone/aW1hZ2UvMzU1MTQzLzIwNzYyODcucG5n/347x500/W2YXzo.png,https://img.itch.zone/aW1hZ2UvMzU1MTQzLzIzOTg4MzcucG5n/347x500/LB0u0%2F.png,https://img.itch.zone/aW1hZ2UvMzU1MTQzLzIzOTg4MzYucG5n/347x500/1Nfohk.png,https://img.itch.zone/aW1hZ2UvMzU1MTQzLzIzOTg4MzUucG5n/347x500/45HRE3.png,https://img.itch.zone/aW1hZ2UvMzU1MTQzLzIzOTg4MzQucG5n/347x500/bqaFa%2B.png,https://img.itch.zone/aW1hZ2UvMzU1MTQzLzIzOTg4MzEucG5n/347x500/FjmLg1.png,https://img.itch.zone/aW1hZ2UvMzU1MTQzLzIzOTg4MzAucG5n/347x500/aB95XR.png,https://img.itch.zone/aW1hZ2UvMzU1MTQzLzIzOTg4MjkucG5n/347x500/%2BwfdIz.png,https://img.itch.zone/aW1hZ2UvMzU1MTQzLzIzOTg4MzIucG5n/347x500/ZY5NIN.png	Experimental VR Physics	5.0,27	1604231460	-	gear,head,quest2
https://reejk.itch.io/spring-is-coming	667592	Spring is Coming	reejk	-	-	81 MB	ue4jam, Unreal Engine, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM2MTYyNTYucG5n/315x250%23c/ufYSvX.png,https://img.itch.zone/aW1nLzM2MTYyNTYucG5n/347x500/pk5fPu.png	-	-	1591742220	-	gear,head
https://myron.itch.io/deisim	342575	Deisim	Myron	-	Simulation	123 MB	Casual, god-game, god-like, Life Simulation, Low-poly, Oculus Quest, Oculus Rift, Sandbox, Virtual Reality (VR), world-building	https://img.itch.zone/aW1nLzI3OTcxMTUucG5n/315x250%23c/9iUbaJ.png,https://img.itch.zone/aW1hZ2UvMzQyNTc1LzI3OTcwODIucG5n/347x500/%2BQOd4t.png,https://img.itch.zone/aW1hZ2UvMzQyNTc1LzI3OTcwODMucG5n/347x500/1vHuFT.png,https://img.itch.zone/aW1hZ2UvMzQyNTc1LzI3OTcwODQucG5n/347x500/D5iKFE.png,https://img.itch.zone/aW1hZ2UvMzQyNTc1LzI3OTcwODUucG5n/347x500/TQv4sf.png,https://img.itch.zone/aW1hZ2UvMzQyNTc1LzI3OTcwODcucG5n/347x500/DejyDU.png	The Virtual Reality God Simulator	5.0,7	1604952720	$3.99	-
https://unreal-engine.itch.io/oculus-quest-piano-hand-tracking	586868	Oculus Quest Piano Hand Tracking	CryArchitecture	-	Educational	175 MB	Oculus Quest, Oculus Rift	https://img.itch.zone/aW1nLzMwOTU2NjkucG5n/315x250%23c/RbbZh8.png,https://img.itch.zone/aW1hZ2UvNTg2ODY4LzMwOTU2NzEucG5n/347x500/%2BLEGdh.png,https://img.itch.zone/aW1hZ2UvNTg2ODY4LzMwOTU2NzMucG5n/347x500/P3vRds.png,https://img.itch.zone/aW1hZ2UvNTg2ODY4LzMwOTU2NzUucG5n/347x500/5aL3N9.png	Have fun playing the piano with oculus quest with hand tracking	-	1584259320	4.99	-
https://gameden.itch.io/escapefromalpatraz	634767	Escape from Alpatraz!	GameDen	-	Action	168 MB	3D, Arcade, Unity, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM1NzI4MjYucG5n/315x250%23c/1gW9%2B9.png,https://img.itch.zone/aW1hZ2UvNjM0NzY3LzM1NjE3NzgucG5n/347x500/6LpFMm.png,https://img.itch.zone/aW1hZ2UvNjM0NzY3LzM1NjE3ODMucG5n/347x500/CMuYpJ.png,https://img.itch.zone/aW1hZ2UvNjM0NzY3LzM1NjE3NzQucG5n/347x500/5hs2cB.png,https://img.itch.zone/aW1hZ2UvNjM0NzY3LzM1NjE3NzUucG5n/347x500/cP0JN%2B.png,https://img.itch.zone/aW1hZ2UvNjM0NzY3LzM1NjE3NzMucG5n/347x500/CN%2FcYq.png	Save fluffy alpacas with your bare hands!	-	1592893380	-	gear,head,hands
https://jorgeblanco.itch.io/last-outta-dustin	593552	Last Outta Dustin	jorgeblanco	-	Adventure	127 MB	Action-Adventure, Action RPG, Crafting, Oculus Quest, Oculus Rift, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM1ODY1NzIucG5n/315x250%23c/JK%2F4Xu.png,https://img.itch.zone/aW1hZ2UvNTkzNTUyLzM1MzAyMTEucG5n/347x500/yCP66x.png,https://img.itch.zone/aW1hZ2UvNTkzNTUyLzM1MzAyMDkucG5n/347x500/8XY8e4.png,https://img.itch.zone/aW1hZ2UvNTkzNTUyLzM1MzAyMDgucG5n/347x500/RUMnEe.png,https://img.itch.zone/aW1hZ2UvNTkzNTUyLzM1MzAyMTAucG5n/347x500/lU7qSp.png,https://img.itch.zone/aW1hZ2UvNTkzNTUyLzM1MzAyMDYucG5n/347x500/3mF92D.png	Forage, Build and Fight your way out of this town, if you can	-	1591500600	-	gear,head
https://aurastudios.itch.io/color-balls	488074	Color Balls	Aura Studios	-	Puzzle	64 MB	3D, Arcade, color-balls, Oculus Quest, Oculus Rift, Unity, Virtual Reality (VR)	https://img.itch.zone/aW1nLzI1Njc1NjYucG5n/315x250%23c/87%2FYJn.png,https://img.itch.zone/aW1hZ2UvNDg4MDc0LzI1Njc1NzAucG5n/347x500/Hb6l90.png,https://img.itch.zone/aW1hZ2UvNDg4MDc0LzI1Njc1NzEucG5n/347x500/8kYl%2Bb.png,https://img.itch.zone/aW1hZ2UvNDg4MDc0LzMwNTA0NjguanBn/347x500/HBgjI5.jpg,https://img.itch.zone/aW1hZ2UvNDg4MDc0LzMwNTA1MDkuZ2lm/347x500/GAXKUF.gif,https://img.itch.zone/aW1hZ2UvNDg4MDc0LzMwNTA0NjkuanBn/347x500/o6VlxQ.jpg,https://img.itch.zone/aW1hZ2UvNDg4MDc0LzMwNTA0NzAuanBn/347x500/p%2Bh%2Bcs.jpg	A shooter-puzzle game where you shoot the color balls to the matching color targets.	-	1584364140	$2.99	-
https://thedigitalmediahouse.itch.io/block-smashers	658223	Block Smashers	The Digital Media House	-	Puzzle	69 MB	Virtual Reality (VR)	https://img.itch.zone/aW1nLzM1NDAxNDUuanBn/315x250%23c/Dq4RI8.jpg,https://img.itch.zone/aW1hZ2UvNjU4MjIzLzM1NDAxOTQuanBn/347x500/1eTosz.jpg,https://img.itch.zone/aW1hZ2UvNjU4MjIzLzM1NDAxOTUuanBn/347x500/7bXBHt.jpg,https://img.itch.zone/aW1hZ2UvNjU4MjIzLzM1NDAxOTYuanBn/347x500/9hPOHb.jpg,https://img.itch.zone/aW1hZ2UvNjU4MjIzLzM1NDAxOTguanBn/347x500/PLqbW8.jpg,https://img.itch.zone/aW1hZ2UvNjU4MjIzLzM1NDAxOTcuanBn/347x500/GU4%2Bc3.jpg	Throw various Projectiles to knock down all the crystals!	-	1602079020	-	gear,head
https://unreal-engine.itch.io/basket-challenger	578449	Basket Challenger	CryArchitecture	-	-	219 MB	oculus, Oculus Quest	https://img.itch.zone/aW1nLzMwNjEzNjcuanBn/315x250%23c/0AyX5W.jpg,https://img.itch.zone/aW1hZ2UvNTc4NDQ5LzMwNDU5MDIuanBn/347x500/2OysIe.jpg,https://img.itch.zone/aW1hZ2UvNTc4NDQ5LzMwNDU5MDMuanBn/347x500/LoDIaK.jpg,https://img.itch.zone/aW1hZ2UvNTc4NDQ5LzMwNDU5MDQuanBn/347x500/8hTenR.jpg	-	-	1583300580	1.99	-
https://syntheonsoftware.itch.io/cc2dev	578327	Cyber Cycle - WIP Bi-Weekly Dev Test Build - Oculus Quest	Syntheon	-	Simulation	159 MB	Atmospheric, Cyberpunk, cycle, Oculus Quest, Open World, quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzMwNDU1MjguanBn/315x250%23c/Fy7812.jpg,https://img.itch.zone/aW1hZ2UvNTc4MzI3LzMwNDU1NDguanBn/347x500/l60qfZ.jpg,https://img.itch.zone/aW1hZ2UvNTc4MzI3LzMwNDU1NjAuanBn/347x500/ql%2Ba1c.jpg,https://img.itch.zone/aW1hZ2UvNTc4MzI3LzMwNDU1NDkuanBn/347x500/10hBpD.jpg,https://img.itch.zone/aW1hZ2UvNTc4MzI3LzMwNDU1NTIuanBn/347x500/SJCVh9.jpg,https://img.itch.zone/aW1hZ2UvNTc4MzI3LzMwNDU1NTQuanBn/347x500/3PFM%2Ba.jpg,https://img.itch.zone/aW1hZ2UvNTc4MzI3LzMwNDU1NjEuanBn/347x500/9RiuKO.jpg	CC - V2 - Wip Dev Test Build	5.0,1	1584246600	$3	-
https://dp-cactus.itch.io/cactus-cowboy-portal-vr	652067	Cactus Cowboy Portal VR	Cactus	-	Adventure	232 MB	cactus-cowboy, FPS, Oculus Rift, portal, steamvr, Virtual Reality (VR), vive	https://img.itch.zone/aW1nLzM0OTk0MTYuanBn/315x250%23c/EYpM%2Fy.jpg,https://img.itch.zone/aW1hZ2UvNjUyMDY3LzM0OTkzOTcuanBn/347x500/0ZCo%2Fj.jpg,https://img.itch.zone/aW1hZ2UvNjUyMDY3LzM0OTk0MDEuanBn/347x500/ZvIqsb.jpg,https://img.itch.zone/aW1hZ2UvNjUyMDY3LzM0OTk0MDIuanBn/347x500/9zcqu0.jpg,https://img.itch.zone/aW1hZ2UvNjUyMDY3LzM0OTk0MDMuanBn/347x500/TKe5Dm.jpg,https://img.itch.zone/aW1hZ2UvNjUyMDY3LzM0OTk0MDUuanBn/347x500/PTsDor.jpg,https://img.itch.zone/aW1hZ2UvNjUyMDY3LzM0OTk0MDQuanBn/347x500/yMk8E%2B.jpg,https://img.itch.zone/aW1hZ2UvNjUyMDY3LzM0OTk0MTEuanBn/347x500/NSIwJd.jpg,https://img.itch.zone/aW1hZ2UvNjUyMDY3LzM0OTk0MDYuanBn/347x500/6cf04w.jpg,https://img.itch.zone/aW1hZ2UvNjUyMDY3LzM0OTk0MDcuanBn/347x500/NDsP1r.jpg	Yes, it's a Portal clone in VR	5.0,1	1591893120	-	gear,head
https://brothersvr.itch.io/harvest-vr	595873	Harvest VR	Harvest VR	-	Simulation	89 MB	Farming, Oculus Quest, Oculus Rift, Singleplayer, Vector, Virtual Reality (VR), virtual-reality-vr	https://img.itch.zone/aW1nLzQ1MDMwOTAuanBlZw==/315x250%23c/lsRVp1.jpeg,https://img.itch.zone/aW1hZ2UvNTk1ODczLzQ1MDI4NDYuanBn/347x500/p33c53.jpg,https://img.itch.zone/aW1hZ2UvNTk1ODczLzQ1MDI4NDUuanBn/347x500/VLy%2Fd1.jpg,https://img.itch.zone/aW1hZ2UvNTk1ODczLzQ1MDI4NDQuanBn/347x500/TOdoei.jpg,https://img.itch.zone/aW1hZ2UvNTk1ODczLzQ1MDI4NDguanBn/347x500/TGK9eQ.jpg,https://img.itch.zone/aW1hZ2UvNTk1ODczLzQ1MDI4NDkuanBn/347x500/U5ZxIT.jpg,https://img.itch.zone/aW1hZ2UvNTk1ODczLzQ1MDI4NTAuanBn/347x500/71zNVe.jpg,https://img.itch.zone/aW1hZ2UvNTk1ODczLzQ1MDI4NDcuanBn/347x500/XW%2FVNf.jpg	Let's get growing!	5.0,4	1606233480	-	gear,head,quest2
https://tricol.itch.io/counter-fight	572735	Counter Fight	tricol	-	Action	266 MB	cooking, First-Person, Funny, Oculus Quest, ramen, Singleplayer, Virtual Reality (VR)	https://img.itch.zone/aW1nLzMwMTIwODcucG5n/315x250%23c/y273jm.png,https://img.itch.zone/aW1hZ2UvNTcyNzM1LzMwMTIxMjEuanBn/347x500/ZsHn1e.jpg,https://img.itch.zone/aW1hZ2UvNTcyNzM1LzMwMTIxMjIuanBn/347x500/iOLVWq.jpg,https://img.itch.zone/aW1hZ2UvNTcyNzM1LzMwMTIxMjMuanBn/347x500/4LCz7E.jpg,https://img.itch.zone/aW1hZ2UvNTcyNzM1LzMwMTIxMjUuanBn/347x500/fmjSb8.jpg,https://img.itch.zone/aW1nLzMwMTM2MzEuanBn/original/W22aIo.jpg	VR ramen shop simulator. You offer a variety of dishes to eccentric customers.	4.0,5	1582284660	$7.99	-
